Date,Year,Peak Chart Position,Artist - Source Database,Artist - Modified,Title - Source Database,Title - Modified,Genre,Duration,streaming platform,Original Record Label & Catalog No.,Suggested Filename,Search,id
10/10/2009,2009,28,Glee Cast,Glee Cast,Somebody To Love,Somebody to Love,"['glee club', 'hollywood', 'post-teen pop']",4:42,Spotify,Fox Digital,Glee Cast--Somebody to Love (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Somebody to Love%22&ie=utf-8&oe=utf-8,3304
10/10/2009,2009,44,Pink,Pink,Funhouse,Funhouse,"['deep disco', 'disco', 'post-disco']",3:24,Spotify,LaFace Digital,Pink--Funhouse (2009),https://www.google.com/search?q=%22Pink%22+%22Funhouse%22&ie=utf-8&oe=utf-8,3305
10/10/2009,2009,54,David Nail,David Nail,Red Light,Red Light,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",4:06,Spotify,MCA Nashville Digital,David Nail--Red Light (2009),https://www.google.com/search?q=%22David Nail%22+%22Red Light%22&ie=utf-8&oe=utf-8,3306
10/10/2009,2009,57,Craig Morgan,Craig Morgan,Bonfire,Bonfire,"['classical performance', 'orchestral performance']",2:59,Spotify,BNA Digital,Craig Morgan--Bonfire (2009),https://www.google.com/search?q=%22Craig Morgan%22+%22Bonfire%22&ie=utf-8&oe=utf-8,3307
10/10/2009,2009,60,Alicia Keys,Alicia Keys,Doesn’t Mean Anything,Doesn't Mean Anything,['reggae fusion'],4:34,Spotify,MBK/J Digital,Alicia Keys--Doesn't Mean Anything (2009),https://www.google.com/search?q=%22Alicia Keys%22+%22Doesn%27t Mean Anything%22&ie=utf-8&oe=utf-8,3308
10/10/2009,2009,71,Glee Cast,Glee Cast,Taking Chances,Taking Chances,"['bubblegum pop', 'comic', 'country rock', 'novelty']",3:55,Spotify,Fox Digital,Glee Cast--Taking Chances (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Taking Chances%22&ie=utf-8&oe=utf-8,3309
10/10/2009,2009,71,Maxwell,Maxwell,Bad Habits,Bad Habits,"['country rap', 'lgbtq+ hip hop', 'pop rap']",5:52,Spotify,Columbia Digital,Maxwell--Bad Habits (2009),https://www.google.com/search?q=%22Maxwell%22+%22Bad Habits%22&ie=utf-8&oe=utf-8,3310
10/17/2009,2009,3,Train,Train,"Hey, Soul Sister","Hey, Soul Sister","['blues', 'blues rock', 'chicago blues', 'electric blues', 'harmonica blues', 'rock-and-roll', 'traditional blues']",3:36,Spotify,Columbia Digital,"Train--Hey, Soul Sister (2009)",https://www.google.com/search?q=%22Train%22+%22Hey%2C Soul Sister%22&ie=utf-8&oe=utf-8,3311
10/17/2009,2009,18,Kris Allen,Kris Allen,Live Like We’re Dying,Live Like We're Dying,['nashville sound'],3:32,Spotify,19/Jive Digital,Kris Allen--Live Like We're Dying (2009),https://www.google.com/search?q=%22Kris Allen%22+%22Live Like We%27re Dying%22&ie=utf-8&oe=utf-8,3312
10/17/2009,2009,38,Reba,Reba,Consider Me Gone,Consider Me Gone,"['neo mellow', 'pop rock', 'post-grunge']",3:38,Spotify,Starstruck Digital,Reba--Consider Me Gone (2009),https://www.google.com/search?q=%22Reba%22+%22Consider Me Gone%22&ie=utf-8&oe=utf-8,3313
10/17/2009,2009,51,Glee Cast,Glee Cast,Alone,Alone,"['indie poptimism', 'pop rock']",3:40,Spotify,Fox Digital,Glee Cast--Alone (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Alone%22&ie=utf-8&oe=utf-8,3314
10/17/2009,2009,52,Dierks Bentley,Dierks Bentley,I Wanna Make You Close Your Eyes,I Wanna Make You Close Your Eyes,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",3:59,Spotify,Capitol Nashville Digital,Dierks Bentley--I Wanna Make You Close Your Eyes (2009),https://www.google.com/search?q=%22Dierks Bentley%22+%22I Wanna Make You Close Your Eyes%22&ie=utf-8&oe=utf-8,3315
10/17/2009,2009,72,Foo Fighters,Foo Fighters,Wheels,Wheels,"['brill building pop', 'bubblegum pop', 'merseybeat']",4:37,Spotify,Roswell/RCA Digital,Foo Fighters--Wheels (2009),https://www.google.com/search?q=%22Foo Fighters%22+%22Wheels%22&ie=utf-8&oe=utf-8,3316
10/17/2009,2009,78,Paramore,Paramore,Careful,Careful,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",3:50,Spotify,Fueled By Ramen/Atlantic Digital,Paramore--Careful (2009),https://www.google.com/search?q=%22Paramore%22+%22Careful%22&ie=utf-8&oe=utf-8,3317
10/17/2009,2009,78,LeToya Featuring Ludacris,LeToya,Regret,Regret,['bubblegum pop'],4:05,Spotify,Capitol Digital,LeToya--Regret (2009),https://www.google.com/search?q=%22LeToya%22+%22Regret%22&ie=utf-8&oe=utf-8,3318
10/17/2009,2009,88,Glee Cast,Glee Cast,Maybe This Time,Maybe This Time,['deep adult standards'],2:56,Spotify,Fox Digital,Glee Cast--Maybe This Time (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Maybe This Time%22&ie=utf-8&oe=utf-8,3319
10/24/2009,2009,1,Britney Spears,Britney Spears,3,3,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",3:33,Spotify,Jive Digital,Britney Spears--3 (2009),https://www.google.com/search?q=%22Britney Spears%22+%223%22&ie=utf-8&oe=utf-8,3320
10/24/2009,2009,1,Ke$ha,Ke$ha,TiK ToK,TiK ToK,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",3:20,Spotify,Kemosabe/RCA Digital,Ke$ha--TiK ToK (2009),https://www.google.com/search?q=%22Ke$ha%22+%22TiK ToK%22&ie=utf-8&oe=utf-8,3321
10/24/2009,2009,16,Justin Bieber,Justin Bieber,One Less Lonely Girl,One Less Lonely Girl,"['novelty', 'outsider']",3:49,Spotify,Island Digital,Justin Bieber--One Less Lonely Girl (2009),https://www.google.com/search?q=%22Justin Bieber%22+%22One Less Lonely Girl%22&ie=utf-8&oe=utf-8,3322
10/24/2009,2009,18,OneRepublic,OneRepublic,All The Right Moves,All the Right Moves,['new wave pop'],3:58,Spotify,Mosley Digital,OneRepublic--All the Right Moves (2009),https://www.google.com/search?q=%22OneRepublic%22+%22All the Right Moves%22&ie=utf-8&oe=utf-8,3323
10/24/2009,2009,20,Chris Brown Featuring Lil Wayne & Swizz Beatz,Chris Brown,I Can Transform Ya,I Can Transform Ya,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3:49,Spotify,Jive Digital,Chris Brown--I Can Transform Ya (2009),https://www.google.com/search?q=%22Chris Brown%22+%22I Can Transform Ya%22&ie=utf-8&oe=utf-8,3324
10/24/2009,2009,26,Birdman Featuring Lil Wayne & Drake,Birdman,Money To Blow,Money to Blow,[],4:21,Spotify,Cash Money Digital,Birdman--Money to Blow (2009),https://www.google.com/search?q=%22Birdman%22+%22Money to Blow%22&ie=utf-8&oe=utf-8,3325
10/24/2009,2009,30,Glee Cast,Glee Cast,It’s My Life / Confessions Part II,It's My Life - Confessions Part II,[],1:51,Spotify,Fox Digital,Glee Cast--It's My Life - Confessions Part II (2009),https://www.google.com/search?q=%22Glee Cast%22+%22It%27s My Life - Confessions Part II%22&ie=utf-8&oe=utf-8,3326
10/24/2009,2009,40,Glee Cast,Glee Cast,Halo / Walking On Sunshine,Halo - Walking on Sunshine,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2:05,Spotify,Fox Digital,Glee Cast--Halo - Walking on Sunshine (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Halo - Walking on Sunshine%22&ie=utf-8&oe=utf-8,3327
10/24/2009,2009,54,T.I.,T.I.,Hell Of A Life,Hell of a Life,['memphis soul'],4:17,Spotify,Grand Hustle Digital,T.I.--Hell of a Life (2009),https://www.google.com/search?q=%22T.I.%22+%22Hell of a Life%22&ie=utf-8&oe=utf-8,3328
10/24/2009,2009,68,LMFAO Featuring Lil Jon,LMFAO,Shots,Shots,"['classic soul', 'memphis soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",3:42,Spotify,Party Rock/will.i.am/Cherrytree Digital,LMFAO--Shots (2009),https://www.google.com/search?q=%22LMFAO%22+%22Shots%22&ie=utf-8&oe=utf-8,3329
10/24/2009,2009,91,Creed,Creed,Rain,Rain,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",3:27,Spotify,Wind-up Digital,Creed--Rain (2009),https://www.google.com/search?q=%22Creed%22+%22Rain%22&ie=utf-8&oe=utf-8,3330
10/24/2009,2009,96,Brooks & Dunn Featuring Billy Gibbons,Brooks & Dunn,Honky Tonk Stomp,Honky Tonk Stomp,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",3:01,Spotify,Arista Nashville Digital,Brooks & Dunn--Honky Tonk Stomp (2009),https://www.google.com/search?q=%22Brooks%22+%22Honky Tonk Stomp%22&ie=utf-8&oe=utf-8,3331
10/31/2009,2009,17,John Mayer,John Mayer,Who Says,Who Says,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",2:59,Spotify,Columbia Digital,John Mayer--Who Says (2009),https://www.google.com/search?q=%22John Mayer%22+%22Who Says%22&ie=utf-8&oe=utf-8,3332
10/31/2009,2009,22,New Boyz Featuring Ray J,New Boyz,Tie Me Down,Tie Me Down,"['adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'vocal jazz']",2:57,Spotify,Shotty/Asylum Digital,New Boyz--Tie Me Down (2009),https://www.google.com/search?q=%22New Boyz%22+%22Tie Me Down%22&ie=utf-8&oe=utf-8,3333
10/31/2009,2009,31,Usher,Usher,Papers,Papers,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",4:22,Spotify,LaFace Digital,Usher--Papers (2009),https://www.google.com/search?q=%22Usher%22+%22Papers%22&ie=utf-8&oe=utf-8,3334
10/31/2009,2009,38,Miranda Lambert,Miranda Lambert,White Liar,White Liar,"['motown', 'soul']",4:47,Spotify,Columbia Digital,Miranda Lambert--White Liar (2009),https://www.google.com/search?q=%22Miranda Lambert%22+%22White Liar%22&ie=utf-8&oe=utf-8,3335
10/31/2009,2009,40,Chamillionaire,Chamillionaire,Good Morning,Good Morning,"['alternative metal', 'post-grunge']",3:32,Spotify,Chamillitary Digital,Chamillionaire--Good Morning (2009),https://www.google.com/search?q=%22Chamillionaire%22+%22Good Morning%22&ie=utf-8&oe=utf-8,3336
10/31/2009,2009,56,Glee Cast,Glee Cast,Keep Holding On (Glee Cast Version),Keep Holding on (Glee Cast Version),,4:04,Spotify,Fox Digital,Glee Cast--Keep Holding on (Glee Cast Version) (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Keep Holding on%22&ie=utf-8&oe=utf-8,3337
10/31/2009,2009,65,Glee Cast,Glee Cast,No Air (Glee Cast Version),No Air (Glee Cast Version),"['chicano rap', 'g funk', 'gangster rap', 'latin hip hop', 'san diego rap']",4:22,Spotify,Fox Digital,Glee Cast--No Air (Glee Cast Version) (2009),https://www.google.com/search?q=%22Glee Cast%22+%22No Air%22&ie=utf-8&oe=utf-8,3338
10/31/2009,2009,76,Wonder Girls,Wonder Girls,Nobody,Nobody,"['classic soul', 'motown']",3:34,Spotify,JYP 3088,Wonder Girls--Nobody (2009),https://www.google.com/search?q=%22Wonder Girls%22+%22Nobody%22&ie=utf-8&oe=utf-8,3339
10/31/2009,2009,77,Carrie Underwood,Carrie Underwood,Mama’s Song,Mama's Song,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",4:03,Spotify,19 Digital,Carrie Underwood--Mama's Song (2009),https://www.google.com/search?q=%22Carrie Underwood%22+%22Mama%27s Song%22&ie=utf-8&oe=utf-8,3340
10/31/2009,2009,82,30 Seconds To Mars,30 Seconds to Mars,Kings And Queens,Kings and Queens,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",5:47,Spotify,Immortal/Virgin Digital,30 Seconds to Mars--Kings and Queens (2009),https://www.google.com/search?q=%2230 Seconds to Mars%22+%22Kings and Queens%22&ie=utf-8&oe=utf-8,3341
10/31/2009,2009,83,Five For Fighting,Five for Fighting,Chances,Chances,"['album rock', 'glam metal', 'hard rock', 'nwobhm', 'rock']",3:35,Spotify,Aware Digital,Five for Fighting--Chances (2009),https://www.google.com/search?q=%22Five for Fighting%22+%22Chances%22&ie=utf-8&oe=utf-8,3342
10/31/2009,2009,99,Kings Of Leon,Kings of Leon,Notion,Notion,"['adult standards', 'rock-and-roll', 'rockabilly']",3:00,Spotify,RCA Digital,Kings of Leon--Notion (2009),https://www.google.com/search?q=%22Kings of Leon%22+%22Notion%22&ie=utf-8&oe=utf-8,3343
11/7/2009,2009,9,Rihanna,Rihanna,Russian Roulette,Russian Roulette,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",3:48,Spotify,SRP/Def Jam Digital,Rihanna--Russian Roulette (2009),https://www.google.com/search?q=%22Rihanna%22+%22Russian Roulette%22&ie=utf-8&oe=utf-8,3344
11/7/2009,2009,34,Glee Cast Featuring Mark Salling,Glee Cast,Sweet Caroline,Sweet Caroline,"['brill building pop', 'doo-wop', 'rhythm and blues']",1:58,Spotify,Fox Digital,Glee Cast--Sweet Caroline (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Sweet Caroline%22&ie=utf-8&oe=utf-8,3345
11/7/2009,2009,35,Snoop Dogg Featuring The-Dream,Snoop Dogg,Gangsta Luv,Gangsta Luv,"['brill building pop', 'doo-wop', 'rhythm and blues']",4:17,Spotify,Doggystyle/Priority Digital,Snoop Dogg--Gangsta Luv (2009),https://www.google.com/search?q=%22Snoop Dogg%22+%22Gangsta Luv%22&ie=utf-8&oe=utf-8,3346
11/7/2009,2009,41,Carrie Underwood,Carrie Underwood,Temporary Home,Temporary Home,[],4:28,Spotify,19 Digital,Carrie Underwood--Temporary Home (2009),https://www.google.com/search?q=%22Carrie Underwood%22+%22Temporary Home%22&ie=utf-8&oe=utf-8,3347
11/7/2009,2009,42,Trey Songz Featuring Drake,Trey Songz,I Invented Sex,I Invented Sex,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",4:07,Spotify,Song Book Digital,Trey Songz--I Invented Sex (2009),https://www.google.com/search?q=%22Trey Songz%22+%22I Invented Sex%22&ie=utf-8&oe=utf-8,3348
11/7/2009,2009,49,Tim McGraw,Tim McGraw,Southern Voice,Southern Voice,[],4:02,Spotify,Curb Digital,Tim McGraw--Southern Voice (2009),https://www.google.com/search?q=%22Tim McGraw%22+%22Southern Voice%22&ie=utf-8&oe=utf-8,3349
11/7/2009,2009,50,Adam Lambert,Adam Lambert,Time For Miracles,Time for Miracles,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",4:42,Spotify,Columbia Pictures/RCA Digital,Adam Lambert--Time for Miracles (2009),https://www.google.com/search?q=%22Adam Lambert%22+%22Time for Miracles%22&ie=utf-8&oe=utf-8,3350
11/7/2009,2009,61,Darius Rucker,Darius Rucker,History In The Making,History in the Making,"['adult standards', 'mellow gold', 'soft rock']",3:29,Spotify,Capitol Nashville Digital,Darius Rucker--History in the Making (2009),https://www.google.com/search?q=%22Darius Rucker%22+%22History in the Making%22&ie=utf-8&oe=utf-8,3351
11/7/2009,2009,72,Owl City,Owl City,Vanilla Twilight,Vanilla Twilight,"['alternative r&b', 'pop', 'pop rap', 'rap']",3:51,Spotify,Universal Republic Digital,Owl City--Vanilla Twilight (2009),https://www.google.com/search?q=%22Owl City%22+%22Vanilla Twilight%22&ie=utf-8&oe=utf-8,3352
11/7/2009,2009,80,T-Pain,T-Pain,Take Your Shirt Off,Take Your Shirt Off,"['contemporary country', 'outlaw country']",3:48,Spotify,Konvict/Nappy Boy/Jive Digital,T-Pain--Take Your Shirt Off (2009),https://www.google.com/search?q=%22T-Pain%22+%22Take Your Shirt Off%22&ie=utf-8&oe=utf-8,3353
11/7/2009,2009,93,Glee Cast Featuring Matthew Morrison,Glee Cast,Bust A Move,Bust a Move,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",4:24,Spotify,Fox Digital,Glee Cast--Bust a Move (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Bust a Move%22&ie=utf-8&oe=utf-8,3354
11/14/2009,2009,2,Lady GaGa,Lady GaGa,Bad Romance,Bad Romance,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']",4:54,Spotify,Streamline/Kon Live/Cherrytree 013969,Lady GaGa--Bad Romance (2009),https://www.google.com/search?q=%22Lady GaGa%22+%22Bad Romance%22&ie=utf-8&oe=utf-8,3355
11/14/2009,2009,10,Taylor Swift,Taylor Swift,Jump Then Fall,Jump Then Fall,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",3:57,Spotify,Big Machine Digital,Taylor Swift--Jump Then Fall (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22Jump Then Fall%22&ie=utf-8&oe=utf-8,3356
11/14/2009,2009,19,Taylor Swift,Taylor Swift,Untouchable,Untouchable,"['doo-wop', 'rhythm and blues']",5:11,Spotify,Big Machine Digital,Taylor Swift--Untouchable (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22Untouchable%22&ie=utf-8&oe=utf-8,3357
11/14/2009,2009,23,Taylor Swift,Taylor Swift,The Other Side Of The Door,The Other Side of the Door,['nerdcore'],3:57,Spotify,Big Machine Digital,Taylor Swift--The Other Side of the Door (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22The Other Side of the Door%22&ie=utf-8&oe=utf-8,3358
11/14/2009,2009,26,Taylor Swift,Taylor Swift,Superstar,Superstar,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",4:21,Spotify,Big Machine Digital,Taylor Swift--Superstar (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22Superstar%22&ie=utf-8&oe=utf-8,3359
11/14/2009,2009,28,50 Cent Featuring Ne-Yo,50 Cent,aby By Me,aby by Me,"['adult standards', 'bebop', 'cool jazz', 'jazz', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",3:35,Spotify,Shady/Aftermath Digital,50 Cent--aby by Me (2009),https://www.google.com/search?q=%2250 Cent%22+%22aby by Me%22&ie=utf-8&oe=utf-8,3360
11/14/2009,2009,30,Taylor Swift,Taylor Swift,Come In With The Rain,Come in With the Rain,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",3:58,Spotify,Big Machine Digital,Taylor Swift--Come in With the Rain (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22Come in With the Rain%22&ie=utf-8&oe=utf-8,3361
11/14/2009,2009,34,Taylor Swift,Taylor Swift,Forever & Always (Piano Version),Forever & Always (Piano Version),"['dance pop', 'electropop', 'post-teen pop', 'viral pop']",4:27,Spotify,Big Machine Digital,Taylor Swift--Forever & Always (Piano Version) (2009),https://www.google.com/search?q=%22Taylor Swift%22+%22Forever%22&ie=utf-8&oe=utf-8,3362
11/14/2009,2009,37,Justin Bieber,Justin Bieber,Love Me,Love Me,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",3:12,Spotify,Island Digital,Justin Bieber--Love Me (2009),https://www.google.com/search?q=%22Justin Bieber%22+%22Love Me%22&ie=utf-8&oe=utf-8,3363
11/14/2009,2009,42,Gucci Mane Featuring Usher,Gucci Mane,Spotlight,Spotlight,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",3:56,Spotify,Mizay/Asylum Digital,Gucci Mane--Spotlight (2009),https://www.google.com/search?q=%22Gucci Mane%22+%22Spotlight%22&ie=utf-8&oe=utf-8,3364
11/14/2009,2009,42,Shinedown,Shinedown,If You Only Knew,If You Only Knew,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock']",3:46,Spotify,Atlantic Digital,Shinedown--If You Only Knew (2009),https://www.google.com/search?q=%22Shinedown%22+%22If You Only Knew%22&ie=utf-8&oe=utf-8,3365
11/14/2009,2009,83,Omarion Featuring Gucci Mane,Omarion,I Get It In,I Get It In,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",3:08,Spotify,Starworld/Musicworks/T.U.G. Digital,Omarion--I Get It In (2009),https://www.google.com/search?q=%22Omarion%22+%22I Get It In%22&ie=utf-8&oe=utf-8,3366
11/14/2009,2009,87,Carrie Underwood,Carrie Underwood,Undo It,Undo It,[],2:57,Spotify,19 Digital,Carrie Underwood--Undo It (2009),https://www.google.com/search?q=%22Carrie Underwood%22+%22Undo It%22&ie=utf-8&oe=utf-8,3367
11/21/2009,2009,10,Jay Sean Featuring Sean Paul & Lil Jon,Jay Sean,Do You Remember,Do You Remember,"['country rock', 'soft rock', 'yacht rock']",3:31,Spotify,Cash Money Digital,Jay Sean--Do You Remember (2009),https://www.google.com/search?q=%22Jay Sean%22+%22Do You Remember%22&ie=utf-8&oe=utf-8,3368
11/21/2009,2009,26,Justin Bieber,Justin Bieber,Favorite Girl,Favorite Girl,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",4:15,Spotify,Island Digital,Justin Bieber--Favorite Girl (2009),https://www.google.com/search?q=%22Justin Bieber%22+%22Favorite Girl%22&ie=utf-8&oe=utf-8,3369
11/21/2009,2009,31,Glee Cast Featuring Chris Colfer & Lea Michele,Glee Cast,Defying Gravity (Glee Cast Version),Defying Gravity (Glee Cast Version),"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",2:29,Spotify,Fox Digital,Glee Cast--Defying Gravity (Glee Cast Version) (2009),https://www.google.com/search?q=%22Glee Cast%22+%22Defying Gravity%22&ie=utf-8&oe=utf-8,3370
11/21/2009,2009,40,Jason Aldean,Jason Aldean,The Truth,The Truth,,3:58,Spotify,Broken Bow Digital,Jason Aldean--The Truth (2009),https://www.google.com/search?q=%22Jason Aldean%22+%22The Truth%22&ie=utf-8&oe=utf-8,3371
